0.16510038793703624,-0.3285961498470611,0.4433157325050107
0.16510038793703602,-0.3285961498470611,0.44331573250501133
0.13677363967315959,-0.1845240922247689,0.18362738881693857
0.39858759571065266,0.3285961498470618,-0.18362738881693808
0.33020077587407276,0.18452409222476948,-0.07606095487113351
0.39858759571065266,0.3285961498470622,-0.18362738881693944
-0.16510038793703596,-0.32859614984706087,-0.443315732505012
-0.13677363967315936,-0.18452409222476887,-0.18362738881693916
-0.16510038793703596,-0.3285961498470613,-0.4433157325050117
-0.330200775874073,0.18452409222476934,0.07606095487113354
-0.3985875957106527,0.32859614984706154,0.18362738881693869
-0.3985875957106527,0.32859614984706154,0.18362738881693869
0.37579198909845934,0.28057213063963116,-0.14777191083500368
-0.3757919890984594,0.2805721306396308,0.14777191083500363
0.15565813851574395,-0.2805721306396303,0.35675295127565354
-0.15565813851574378,-0.2805721306396303,-0.3567529512756543
{1,2,3},{4,5,6},{7,8,9},{10,11,12}
